Adm_No,Name,Class,Gender,Subject,Marks,Percentage
1230,Student_1230,I,Male,Maths,93.5,84.8
8468,Student_8468,I,Male,Maths,93.5,84.3
2290,Student_2290,III,Male,Maths,67.2,77.0
12061,Student_12061,I,Male,Maths,100.0,94.7
9401,Student_9401,II,Female,Maths,75.0,79.0
5343,Student_5343,III,Other,Maths,87.9,84.4
7352,Student_7352,I,Female,Maths,97.8,88.3
6571,Student_6571,III,Female,Maths,93.5,83.6
3250,Student_3250,I,Other,Maths,93.1,100.0
7596,Student_7596,III,Other,Maths,81.9,87.9
13648,Student_13648,I,Female,Maths,100.0,98.2
10986,Student_10986,III,Female,Maths,92.3,89.1
10226,Student_10226,I,Male,Maths,100.0,93.4
8321,Student_8321,III,Other,Maths,76.8,80.4
6813,Student_6813,III,Other,Maths,96.5,97.1
12066,Student_12066,I,Male,Maths,71.2,79.8
5239,Student_5239,III,Female,Maths,82.4,81.3
10667,Student_10667,I,Male,Maths,100.0,98.0
6258,Student_6258,I,Other,Maths,100.0,100.0
12242,Student_12242,II,Female,Maths,86.6,88.0
12145,Student_12145,III,Female,Maths,68.7,85.5
12876,Student_12876,I,Male,Maths,93.6,100.0
14276,Student_14276,III,Female,Maths,100.0,91.9
14288,Student_14288,III,Other,Maths,96.8,94.2
13966,Student_13966,I,Other,Maths,90.0,81.7
10601,Student_10601,II,Male,Maths,82.4,75.8
8126,Student_8126,I,Female,Maths,100.0,95.8
8134,Student_8134,III,Female,Maths,72.3,75.5
5705,Student_5705,II,Male,Maths,92.5,99.6
11425,Student_11425,III,Other,Maths,75.9,78.5
7849,Student_7849,I,Other,Maths,80.4,89.5
12976,Student_12976,III,Other,Maths,98.2,84.3
9540,Student_9540,II,Male,Maths,85.0,85.8
3174,Student_3174,I,Male,Maths,89.3,89.6
12782,Student_12782,II,Other,Maths,57.6,79.3
1668,Student_1668,III,Female,Maths,81.9,85.1
9830,Student_9830,I,Female,Maths,70.7,86.3
4115,Student_4115,II,Male,Maths,75.3,97.2
14733,Student_14733,II,Female,Maths,76.7,79.0
1001,Student_1001,III,Other,Maths,90.1,85.1
8190,Student_8190,III,Female,Maths,93.4,90.4
455,Student_455,II,Female,Maths,96.0,93.9
3727,Student_3727,II,Female,Maths,84.3,86.0
11340,Student_11340,I,Male,Maths,70.3,80.1
4807,Student_4807,III,Other,Maths,83.2,93.0
2191,Student_2191,I,Male,Maths,83.0,94.0
12179,Student_12179,III,Male,Maths,89.7,92.4
14941,Student_14941,II,Male,Maths,92.0,91.4
11531,Student_11531,III,Male,Maths,87.1,75.7
11208,Student_11208,II,Other,Maths,63.6,80.7
11082,Student_11082,I,Other,Maths,79.0,100.0
9154,Student_9154,II,Female,Maths,97.4,84.4
12041,Student_12041,I,Female,Maths,72.5,75.6
10694,Student_10694,II,Female,Maths,83.8,86.9
1178,Student_1178,II,Female,Maths,100.0,100.0
4761,Student_4761,III,Other,Maths,81.7,81.4
11557,Student_11557,I,Male,Maths,96.6,100.0
11215,Student_11215,II,Female,Maths,100.0,85.9
9136,Student_9136,I,Other,Maths,87.0,82.6
10583,Student_10583,II,Other,Maths,95.3,96.5
10738,Student_10738,I,Male,Maths,92.8,98.3
13179,Student_13179,III,Male,Maths,82.9,77.7
6571,Student_6571,I,Female,Maths,93.5,83.6
11381,Student_11381,III,Other,Maths,74.3,90.1
6543,Student_6543,II,Female,Maths,70.3,86.8
4147,Student_4147,III,Male,Maths,86.5,90.0
12612,Student_12612,II,Male,Maths,100.0,100.0
10734,Student_10734,II,Male,Maths,96.4,96.8
3611,Student_3611,III,Other,Maths,79.9,78.4
6895,Student_6895,II,Female,Maths,96.1,81.9
7312,Student_7312,III,Male,Maths,81.7,83.2
5540,Student_5540,II,Male,Maths,79.2,83.3
12209,Student_12209,II,Male,Maths,100.0,85.7
6788,Student_6788,I,Female,Maths,87.3,84.5
11372,Student_11372,I,Male,Maths,100.0,90.5
14495,Student_14495,I,Female,Maths,81.1,88.4
7103,Student_7103,III,Male,Maths,66.7,75.1
8106,Student_8106,II,Female,Maths,75.1,82.5
8637,Student_8637,III,Other,Maths,76.0,81.1
5048,Student_5048,II,Other,Maths,91.0,87.9
1799,Student_1799,I,Other,Maths,82.2,77.3
7286,Student_7286,II,Other,Maths,89.0,94.4
6870,Student_6870,I,Female,Maths,100.0,86.9
5753,Student_5753,I,Other,Maths,99.4,76.3
6296,Student_6296,I,Other,Maths,100.0,100.0
1317,Student_1317,III,Other,Maths,96.5,87.0
146,Student_146,III,Male,Maths,90.9,90.2
9655,Student_9655,III,Other,Maths,91.6,79.7
12961,Student_12961,I,Other,Maths,87.0,88.6
631,Student_631,II,Female,Maths,80.7,83.2
14997,Student_14997,III,Other,Maths,84.4,78.8
11696,Student_11696,II,Other,Maths,100.0,91.6
10659,Student_10659,I,Female,Maths,85.1,88.5
988,Student_988,II,Other,Maths,68.1,77.1
8842,Student_8842,III,Other,Maths,76.7,77.7
10830,Student_10830,II,Male,Maths,100.0,87.0
1101,Student_1101,III,Other,Maths,93.3,90.8
7422,Student_7422,III,Female,Maths,57.6,81.5
5017,Student_5017,I,Male,Maths,80.7,82.0
14115,Student_14115,I,Female,Maths,80.0,77.9
4359,Student_4359,II,Male,Maths,100.0,86.5
11922,Student_11922,III,Male,Maths,84.9,75.9
11544,Student_11544,I,Female,Maths,88.2,81.0
12988,Student_12988,II,Female,Maths,94.6,93.4
1126,Student_1126,I,Female,Maths,79.8,79.4
10794,Student_10794,II,Male,Maths,90.1,96.8
6765,Student_6765,II,Other,Maths,93.7,78.0
12641,Student_12641,I,Male,Maths,62.4,77.2
14211,Student_14211,III,Other,Maths,91.5,84.1
14984,Student_14984,II,Male,Maths,96.9,91.6
2473,Student_2473,III,Other,Maths,91.5,97.0
708,Student_708,II,Female,Maths,100.0,76.3
2476,Student_2476,II,Female,Maths,90.7,81.8
3611,Student_3611,III,Other,Maths,79.9,78.4
14485,Student_14485,II,Other,Maths,78.3,78.5
7398,Student_7398,I,Male,Maths,82.2,85.4
9778,Student_9778,III,Other,Maths,91.4,81.6
12346,Student_12346,II,Male,Maths,77.3,78.0
10854,Student_10854,III,Female,Maths,76.5,81.7
10594,Student_10594,III,Other,Maths,82.6,86.0
9687,Student_9687,I,Female,Maths,89.5,92.5
14110,Student_14110,II,Female,Maths,85.1,81.2
11812,Student_11812,I,Female,Maths,90.9,95.2
14789,Student_14789,II,Other,Maths,77.0,75.6
10527,Student_10527,I,Other,Maths,92.1,79.2
9209,Student_9209,III,Male,Maths,100.0,100.0
12599,Student_12599,I,Male,Maths,94.0,87.9
7124,Student_7124,II,Female,Maths,63.4,85.8
237,Student_237,II,Male,Maths,100.0,87.6
7447,Student_7447,III,Other,Maths,72.0,77.8
4444,Student_4444,I,Other,Maths,86.4,85.3
9733,Student_9733,I,Female,Maths,96.2,94.0
6100,Student_6100,II,Female,Maths,87.1,87.6
13560,Student_13560,I,Female,Maths,81.1,79.4
12744,Student_12744,I,Female,Maths,78.5,79.4
4896,Student_4896,III,Male,Maths,75.6,80.1
10700,Student_10700,I,Female,Maths,92.6,84.6
9716,Student_9716,II,Male,Maths,94.5,84.4
5783,Student_5783,I,Other,Maths,83.4,91.3
6258,Student_6258,II,Other,Maths,100.0,100.0
341,Student_341,II,Female,Maths,97.1,100.0
14299,Student_14299,I,Other,Maths,82.3,84.4
2497,Student_2497,II,Male,Maths,75.2,81.1
5300,Student_5300,II,Other,Maths,85.4,77.0
1690,Student_1690,II,Other,Maths,79.2,84.5
4407,Student_4407,I,Male,Maths,93.2,85.7
8454,Student_8454,II,Female,Maths,86.1,83.4
12330,Student_12330,III,Other,Maths,100.0,89.8
10918,Student_10918,I,Other,Maths,100.0,100.0
11422,Student_11422,II,Other,Maths,90.6,78.8
12266,Student_12266,I,Other,Maths,99.9,96.9
13982,Student_13982,II,Other,Maths,88.6,82.3
12112,Student_12112,III,Male,Maths,73.9,77.2
7694,Student_7694,II,Other,Maths,100.0,100.0
8265,Student_8265,III,Male,Maths,100.0,95.6
12687,Student_12687,I,Male,Maths,86.7,76.2
7843,Student_7843,III,Other,Maths,72.6,79.7
6722,Student_6722,I,Female,Maths,99.2,90.3
7003,Student_7003,II,Female,Maths,70.0,81.5
7374,Student_7374,II,Other,Maths,91.1,85.8
5908,Student_5908,III,Male,Maths,82.6,77.8
14589,Student_14589,III,Female,Maths,97.4,99.9
13601,Student_13601,I,Female,Maths,73.0,85.4
5902,Student_5902,I,Female,Maths,95.3,84.7
11139,Student_11139,I,Male,Maths,88.5,89.7
2531,Student_2531,II,Other,Maths,63.0,75.3
1961,Student_1961,III,Male,Maths,90.6,100.0
1049,Student_1049,II,Female,Maths,88.5,81.6
7138,Student_7138,III,Female,Maths,73.0,88.6
13892,Student_13892,III,Female,Maths,78.7,90.0
14268,Student_14268,II,Other,Maths,84.0,76.6
5778,Student_5778,III,Male,Maths,100.0,94.7
3037,Student_3037,I,Female,Maths,81.0,86.9
2720,Student_2720,II,Male,Maths,94.2,100.0
1885,Student_1885,III,Male,Maths,77.8,92.8
11394,Student_11394,III,Other,Maths,100.0,100.0
7155,Student_7155,II,Other,Maths,77.6,83.6
3851,Student_3851,II,Other,Maths,90.2,87.1
690,Student_690,III,Male,Maths,79.3,86.7
13775,Student_13775,I,Female,Maths,90.3,95.1
10323,Student_10323,I,Female,Maths,72.4,81.2
12478,Student_12478,I,Other,Maths,93.5,89.9
11758,Student_11758,II,Other,Maths,100.0,84.3
9075,Student_9075,III,Male,Maths,84.7,83.1
6407,Student_6407,I,Female,Maths,74.2,83.4
14084,Student_14084,II,Other,Maths,80.9,100.0
10341,Student_10341,III,Other,Maths,92.8,85.7
9012,Student_9012,III,Male,Maths,78.0,83.7
9012,Student_9012,II,Male,Maths,78.0,83.7
4518,Student_4518,II,Male,Maths,74.9,82.5
3303,Student_3303,III,Female,Maths,92.4,84.7
9701,Student_9701,II,Other,Maths,84.4,84.2
7871,Student_7871,III,Other,Maths,100.0,100.0
768,Student_768,II,Other,Maths,77.2,84.1
2045,Student_2045,III,Other,Maths,84.4,79.7
14855,Student_14855,II,Other,Maths,87.6,75.0
14491,Student_14491,III,Other,Maths,74.5,76.9
10838,Student_10838,I,Male,Maths,76.9,86.3
3717,Student_3717,II,Female,Maths,85.8,90.2
10901,Student_10901,III,Other,Maths,85.3,92.3
6794,Student_6794,I,Male,Maths,62.6,77.5
8657,Student_8657,I,Other,Maths,94.2,86.8
2356,Student_2356,II,Other,Maths,94.9,81.1
10750,Student_10750,I,Female,Maths,91.8,80.8
5828,Student_5828,II,Female,Maths,97.7,81.9
13876,Student_13876,I,Other,Maths,63.1,80.1
4840,Student_4840,II,Other,Maths,100.0,91.0
3494,Student_3494,II,Female,Maths,81.4,84.4
10794,Student_10794,III,Male,Maths,90.1,96.8
6165,Student_6165,I,Female,Maths,100.0,100.0
14528,Student_14528,III,Male,Maths,94.4,82.9
8617,Student_8617,I,Other,Maths,98.2,91.3
6273,Student_6273,II,Other,Maths,100.0,98.0
6173,Student_6173,II,Male,Maths,73.0,89.9
9313,Student_9313,III,Male,Maths,82.1,91.3
3898,Student_3898,III,Male,Maths,92.7,92.2
12288,Student_12288,I,Male,Maths,80.1,87.0
8124,Student_8124,II,Female,Maths,78.8,78.9
2280,Student_2280,III,Male,Maths,78.1,80.4
7452,Student_7452,II,Male,Maths,73.5,89.4
776,Student_776,III,Male,Maths,83.8,82.6
6870,Student_6870,II,Female,Maths,100.0,86.9
79,Student_79,II,Male,Maths,94.7,91.5
13728,Student_13728,I,Female,Maths,75.2,100.0
14785,Student_14785,III,Female,Maths,86.6,85.9
6231,Student_6231,I,Male,Maths,94.2,79.8
10341,Student_10341,II,Other,Maths,92.8,85.7
9224,Student_9224,III,Female,Maths,69.9,78.7
3272,Student_3272,II,Other,Maths,84.1,75.3
14379,Student_14379,II,Male,Maths,92.9,92.6
7789,Student_7789,I,Other,Maths,100.0,98.9
11699,Student_11699,II,Other,Maths,84.1,86.5
8600,Student_8600,III,Male,Maths,69.5,84.1
2712,Student_2712,II,Male,Maths,88.4,91.6
11281,Student_11281,III,Male,Maths,89.3,87.2
1669,Student_1669,I,Male,Maths,85.7,81.7
12090,Student_12090,II,Male,Maths,85.3,86.6
9867,Student_9867,II,Male,Maths,76.4,94.0
12687,Student_12687,I,Male,Maths,86.7,76.2
8755,Student_8755,III,Male,Maths,78.2,76.0
13573,Student_13573,III,Female,Maths,77.4,76.0
10230,Student_10230,III,Male,Maths,74.0,78.5
14474,Student_14474,I,Other,Maths,88.1,78.2
13280,Student_13280,I,Other,Maths,80.8,80.9
7505,Student_7505,I,Male,Maths,84.7,84.6
1247,Student_1247,II,Other,Maths,82.1,82.3
2377,Student_2377,I,Male,Maths,81.9,77.3
10409,Student_10409,II,Female,Maths,79.7,78.4
12407,Student_12407,II,Female,Maths,93.7,90.2
4286,Student_4286,III,Other,Maths,100.0,100.0
6911,Student_6911,I,Other,Maths,77.5,85.4
9909,Student_9909,III,Other,Maths,63.7,77.4
6304,Student_6304,I,Female,Maths,59.7,76.5
3984,Student_3984,III,Other,Maths,86.5,84.6
11552,Student_11552,II,Other,Maths,94.5,88.0
8715,Student_8715,I,Female,Maths,95.7,97.9
522,Student_522,II,Female,Maths,95.1,82.5
13071,Student_13071,III,Female,Maths,81.1,84.1
12233,Student_12233,II,Other,Maths,88.3,76.2
5785,Student_5785,III,Female,Maths,93.5,93.3
4584,Student_4584,I,Male,Maths,70.2,92.0
11552,Student_11552,I,Other,Maths,94.5,88.0
2161,Student_2161,III,Female,Maths,80.5,79.3
7032,Student_7032,I,Female,Maths,96.4,92.4
11183,Student_11183,II,Female,Maths,77.6,80.2
7698,Student_7698,III,Female,Maths,90.5,77.1
10901,Student_10901,I,Other,Maths,85.3,92.3
14216,Student_14216,II,Female,Maths,58.5,81.8
647,Student_647,III,Female,Maths,100.0,97.5
12951,Student_12951,I,Other,Maths,88.6,79.5
9952,Student_9952,III,Other,Maths,100.0,96.9
4331,Student_4331,II,Other,Maths,85.8,84.8
12061,Student_12061,III,Male,Maths,100.0,94.7
9679,Student_9679,III,Male,Maths,91.5,75.6
4184,Student_4184,III,Male,Maths,75.1,93.1
3755,Student_3755,I,Male,Maths,71.7,75.1
1377,Student_1377,I,Female,Maths,100.0,83.0
10936,Student_10936,II,Male,Maths,100.0,94.0
2461,Student_2461,II,Male,Maths,80.0,84.7
7296,Student_7296,I,Male,Maths,100.0,95.7
3301,Student_3301,II,Male,Maths,94.1,92.8
8554,Student_8554,II,Male,Maths,77.5,76.2
7354,Student_7354,III,Female,Maths,74.2,78.9
6273,Student_6273,II,Other,Maths,100.0,98.0
9477,Student_9477,I,Other,Maths,92.5,76.7
5344,Student_5344,III,Male,Maths,93.6,80.1
1429,Student_1429,I,Male,Maths,74.5,78.6
14043,Student_14043,II,Male,Maths,100.0,94.0
2548,Student_2548,II,Other,Maths,82.7,94.9
14934,Student_14934,I,Other,Maths,78.2,86.0
8506,Student_8506,I,Female,Maths,69.7,88.6
13945,Student_13945,I,Female,Maths,81.8,82.2
3490,Student_3490,II,Female,Maths,87.7,75.1
3984,Student_3984,III,Other,Maths,86.5,84.6
1779,Student_1779,I,Female,Maths,70.2,85.7
12088,Student_12088,II,Male,Maths,91.6,98.0
7379,Student_7379,III,Female,Maths,100.0,87.2
698,Student_698,II,Male,Maths,74.3,76.9
2180,Student_2180,III,Female,Maths,100.0,100.0
9597,Student_9597,I,Female,Maths,92.7,91.9
1930,Student_1930,I,Female,Maths,99.5,93.0
14872,Student_14872,II,Male,Maths,79.7,93.4
1829,Student_1829,III,Male,Maths,100.0,100.0
5589,Student_5589,II,Other,Maths,91.7,95.2
13110,Student_13110,III,Female,Maths,57.9,75.7
2024,Student_2024,I,Female,Maths,74.1,87.8
4967,Student_4967,II,Female,Maths,68.0,86.0
5892,Student_5892,III,Male,Maths,81.2,78.3
11383,Student_11383,II,Male,Maths,99.0,100.0
12814,Student_12814,III,Female,Maths,84.8,81.3
6842,Student_6842,III,Female,Maths,74.8,82.5
6644,Student_6644,II,Male,Maths,79.1,90.5
11140,Student_11140,III,Female,Maths,90.5,78.0
162,Student_162,I,Male,Maths,80.1,86.0
14495,Student_14495,I,Female,Maths,81.1,88.4
12081,Student_12081,II,Male,Maths,79.7,82.2
12694,Student_12694,III,Other,Maths,78.5,78.4
664,Student_664,I,Other,Maths,83.6,76.9
5094,Student_5094,III,Female,Maths,65.5,88.3
10259,Student_10259,I,Male,Maths,90.2,84.7
9399,Student_9399,I,Female,Maths,93.5,97.3
1652,Student_1652,II,Male,Maths,69.8,83.4
8668,Student_8668,II,Female,Maths,100.0,98.5
5238,Student_5238,I,Female,Maths,84.3,89.2
10641,Student_10641,I,Female,Maths,98.1,91.6
8591,Student_8591,II,Other,Maths,94.4,98.4
2126,Student_2126,II,Other,Maths,94.3,100.0
3472,Student_3472,I,Male,Maths,100.0,83.7
9029,Student_9029,II,Female,Maths,97.4,92.2
8330,Student_8330,III,Other,Maths,74.8,80.6
14317,Student_14317,II,Male,Maths,84.1,100.0
2758,Student_2758,III,Male,Maths,75.1,75.7
8187,Student_8187,II,Other,Maths,74.6,77.8
6901,Student_6901,II,Male,Maths,84.3,76.2
12179,Student_12179,III,Male,Maths,89.7,92.4
1450,Student_1450,I,Male,Maths,76.3,82.8
5018,Student_5018,III,Male,Maths,72.1,85.2
8000,Student_8000,III,Female,Maths,96.6,89.0
8896,Student_8896,I,Female,Maths,68.9,82.1
2840,Student_2840,II,Other,Maths,68.7,77.8
10852,Student_10852,I,Male,Maths,91.3,89.5
10054,Student_10054,II,Other,Maths,77.5,90.3
11049,Student_11049,III,Female,Maths,93.9,76.0
13494,Student_13494,I,Female,Maths,79.7,96.1
4284,Student_4284,II,Male,Maths,66.6,77.6
7737,Student_7737,III,Female,Maths,86.4,80.7
7711,Student_7711,I,Other,Maths,100.0,98.7
12836,Student_12836,II,Female,Maths,81.9,77.1
6869,Student_6869,III,Other,Maths,71.0,86.1
4714,Student_4714,III,Female,Maths,99.6,100.0
8462,Student_8462,II,Other,Maths,89.3,86.7
632,Student_632,III,Male,Maths,94.4,99.9
11446,Student_11446,III,Female,Maths,93.1,81.7
7897,Student_7897,III,Female,Maths,100.0,95.5
5348,Student_5348,III,Male,Maths,75.0,86.3
14532,Student_14532,II,Other,Maths,82.7,81.2
690,Student_690,III,Male,Maths,79.3,86.7
14299,Student_14299,II,Other,Maths,82.3,84.4
11334,Student_11334,III,Male,Maths,73.7,79.3
9615,Student_9615,II,Male,Maths,87.1,87.3
11919,Student_11919,II,Male,Maths,93.8,85.1
9136,Student_9136,III,Other,Maths,87.0,82.6
1450,Student_1450,II,Male,Maths,76.3,82.8
2540,Student_2540,I,Male,Maths,100.0,94.0
4261,Student_4261,III,Other,Maths,83.9,83.7
6165,Student_6165,II,Female,Maths,100.0,100.0
13394,Student_13394,III,Male,Maths,73.9,81.4
3671,Student_3671,II,Male,Maths,62.7,77.8
10545,Student_10545,II,Male,Maths,67.5,78.4
1939,Student_1939,III,Other,Maths,85.8,79.4
5977,Student_5977,II,Male,Maths,100.0,100.0
13141,Student_13141,III,Female,Maths,91.5,93.9
8617,Student_8617,I,Other,Maths,98.2,91.3
7346,Student_7346,III,Other,Maths,82.6,85.0
9087,Student_9087,III,Male,Maths,79.8,76.5
7522,Student_7522,III,Female,Maths,82.4,81.4
6172,Student_6172,I,Other,Maths,100.0,92.0
2091,Student_2091,III,Female,Maths,82.9,89.3
12465,Student_12465,I,Female,Maths,98.3,84.4
1634,Student_1634,III,Other,Maths,97.8,79.0
13254,Student_13254,I,Male,Maths,79.6,80.5
13141,Student_13141,III,Female,Maths,91.5,93.9
14358,Student_14358,III,Male,Maths,93.5,100.0
6986,Student_6986,III,Female,Maths,72.7,83.0
11350,Student_11350,I,Male,Maths,81.2,84.8
12876,Student_12876,II,Male,Maths,93.6,100.0
8175,Student_8175,I,Female,Maths,92.0,75.1
14268,Student_14268,I,Other,Maths,84.0,76.6
10272,Student_10272,III,Female,Maths,78.7,75.7
14727,Student_14727,I,Other,Maths,83.8,78.6
14719,Student_14719,II,Female,Maths,100.0,96.4
9284,Student_9284,III,Female,Maths,48.0,76.6
14190,Student_14190,I,Male,Maths,76.4,76.3
14415,Student_14415,II,Female,Maths,70.1,83.8
10868,Student_10868,I,Other,Maths,100.0,92.2
14940,Student_14940,II,Other,Maths,97.6,80.3
13566,Student_13566,II,Other,Maths,74.9,77.7
9260,Student_9260,II,Other,Maths,99.6,86.9
5547,Student_5547,III,Male,Maths,97.6,94.2
6853,Student_6853,I,Female,Maths,83.8,75.8
6412,Student_6412,II,Female,Maths,64.9,75.5
11850,Student_11850,III,Female,Maths,99.2,81.4
2556,Student_2556,III,Other,Maths,66.8,78.8
476,Student_476,I,Female,Maths,79.9,77.4
8079,Student_8079,III,Female,Maths,89.9,78.5
2823,Student_2823,II,Male,Maths,76.5,76.4
4944,Student_4944,III,Male,Maths,72.5,79.9
283,Student_283,I,Other,Maths,85.8,76.3
13938,Student_13938,II,Male,Maths,82.5,76.4
1899,Student_1899,III,Male,Maths,86.1,97.6
4136,Student_4136,I,Other,Maths,71.2,77.7
6630,Student_6630,II,Male,Maths,86.9,85.7
11169,Student_11169,III,Male,Maths,78.3,90.0
7168,Student_7168,I,Other,Maths,83.5,86.5
613,Student_613,II,Female,Maths,81.8,79.4
14204,Student_14204,III,Other,Maths,71.9,82.8
688,Student_688,I,Female,Maths,88.8,84.0
6510,Student_6510,I,Female,Maths,82.5,89.5
10889,Student_10889,II,Male,Maths,76.7,84.9
13836,Student_13836,III,Other,Maths,82.1,79.8
14219,Student_14219,I,Other,Maths,62.0,77.5
12151,Student_12151,II,Other,Maths,66.0,81.3
5109,Student_5109,I,Other,Maths,70.2,81.6
3605,Student_3605,II,Male,Maths,87.8,92.0
924,Student_924,I,Male,Maths,98.4,87.1
1126,Student_1126,II,Female,Maths,79.8,79.4
1530,Student_1530,III,Female,Maths,79.8,92.0
3712,Student_3712,I,Male,Maths,82.5,84.5
10593,Student_10593,II,Other,Maths,71.7,75.6
10436,Student_10436,III,Other,Maths,72.7,81.1
10132,Student_10132,II,Male,Maths,79.0,76.4
13218,Student_13218,III,Female,Maths,80.7,78.8
6789,Student_6789,III,Male,Maths,70.0,79.8
11740,Student_11740,II,Female,Maths,81.9,84.1
265,Student_265,III,Other,Maths,65.3,75.7
11750,Student_11750,II,Other,Maths,99.7,85.5
646,Student_646,I,Male,Maths,95.3,84.1
14547,Student_14547,II,Male,Maths,56.8,78.1
5570,Student_5570,II,Male,Maths,86.4,83.0
9347,Student_9347,I,Male,Maths,98.4,77.4
9434,Student_9434,I,Female,Maths,64.4,76.5
8382,Student_8382,II,Male,Maths,74.3,78.7
6451,Student_6451,III,Female,Maths,75.7,76.0
11440,Student_11440,I,Female,Maths,82.2,90.8
9088,Student_9088,II,Male,Maths,69.9,82.8
11102,Student_11102,I,Male,Maths,84.6,85.2
7951,Student_7951,II,Female,Maths,84.4,95.5
11133,Student_11133,III,Male,Maths,90.2,77.1
14608,Student_14608,I,Male,Maths,77.4,82.7
156,Student_156,I,Male,Maths,75.8,77.5
9263,Student_9263,II,Male,Maths,97.7,87.9
10694,Student_10694,I,Female,Maths,83.8,86.9
5064,Student_5064,III,Other,Maths,69.3,82.7
3831,Student_3831,I,Other,Maths,98.4,95.7
9047,Student_9047,II,Other,Maths,80.0,97.1
9795,Student_9795,II,Female,Maths,87.8,86.5
6041,Student_6041,II,Male,Maths,97.9,87.3
14127,Student_14127,III,Male,Maths,92.5,81.2
949,Student_949,II,Male,Maths,95.0,95.2
11566,Student_11566,III,Other,Maths,80.6,86.3
6116,Student_6116,II,Male,Maths,87.9,83.5
13133,Student_13133,III,Female,Maths,69.0,75.6
7375,Student_7375,I,Female,Maths,85.3,87.6
10450,Student_10450,II,Male,Maths,79.4,91.2
6363,Student_6363,I,Female,Maths,96.4,92.1
2455,Student_2455,II,Other,Maths,82.9,75.1
