Adm_No,Name,Class,Gender,Subject,Marks,Percentage
10974,Student_10974,III,Other,Maths,81.8,74.9
6860,Student_6860,I,Female,Maths,77.3,73.4
8842,Student_8842,II,Other,Maths,76.7,77.7
10540,Student_10540,III,Male,Maths,90.9,72.2
12683,Student_12683,I,Other,Maths,38.7,40.6
3279,Student_3279,II,Other,Maths,50.4,67.8
5456,Student_5456,III,Male,Maths,70.0,81.6
10833,Student_10833,I,Male,Maths,74.4,58.8
3802,Student_3802,II,Female,Maths,33.8,30.9
2562,Student_2562,III,Female,Maths,48.5,52.2
11442,Student_11442,I,Female,Maths,70.2,75.9
6540,Student_6540,II,Other,Maths,65.1,63.8
371,Student_371,III,Other,Maths,50.7,61.0
858,Student_858,I,Male,Maths,81.7,79.5
4887,Student_4887,II,Male,Maths,59.4,33.0
12946,Student_12946,III,Male,Maths,42.6,37.0
7486,Student_7486,I,Female,Maths,61.2,56.4
13681,Student_13681,II,Male,Maths,52.7,56.2
384,Student_384,III,Female,Maths,83.8,82.9
14398,Student_14398,I,Female,Maths,25.2,26.6
12070,Student_12070,II,Female,Maths,74.0,78.1
10745,Student_10745,III,Other,Maths,47.1,42.1
4335,Student_4335,I,Other,Maths,52.9,51.8
4291,Student_4291,II,Other,Maths,31.1,44.8
2726,Student_2726,III,Other,Maths,54.3,56.9
12227,Student_12227,I,Male,Maths,70.3,72.6
11486,Student_11486,II,Other,Maths,68.5,83.7
6205,Student_6205,III,Male,Maths,60.6,71.4
13441,Student_13441,I,Female,Maths,26.3,20.5
6112,Student_6112,II,Other,Maths,71.5,75.9
4252,Student_4252,III,Other,Maths,23.2,30.5
12181,Student_12181,I,Other,Maths,51.8,45.4
923,Student_923,II,Male,Maths,92.6,86.6
2916,Student_2916,III,Female,Maths,82.1,66.2
11143,Student_11143,I,Other,Maths,57.1,54.5
7958,Student_7958,II,Other,Maths,100.0,100.0
13898,Student_13898,III,Female,Maths,65.0,55.6
3047,Student_3047,I,Female,Maths,22.4,31.7
9167,Student_9167,II,Male,Maths,67.7,53.0
1231,Student_1231,III,Other,Maths,100.0,94.2
10628,Student_10628,I,Male,Maths,30.5,37.2
7648,Student_7648,II,Other,Maths,76.6,88.3
10007,Student_10007,III,Female,Maths,62.3,55.4
11127,Student_11127,I,Female,Maths,37.0,45.6
4934,Student_4934,II,Female,Maths,79.8,74.0
14296,Student_14296,III,Other,Maths,54.0,57.9
9556,Student_9556,I,Female,Maths,54.6,74.5
3941,Student_3941,II,Female,Maths,63.3,64.6
6484,Student_6484,III,Other,Maths,37.5,42.3
204,Student_204,I,Other,Maths,41.8,42.2
161,Student_161,II,Male,Maths,51.0,48.9
12680,Student_12680,III,Female,Maths,56.8,74.0
8961,Student_8961,I,Other,Maths,51.4,40.4
3749,Student_3749,II,Female,Maths,79.9,72.3
6719,Student_6719,III,Male,Maths,68.8,56.8
2582,Student_2582,I,Other,Maths,61.0,71.8
1094,Student_1094,II,Other,Maths,76.3,88.5
4501,Student_4501,III,Male,Maths,62.1,68.8
8800,Student_8800,I,Other,Maths,68.1,50.6
5711,Student_5711,II,Female,Maths,100.0,100.0
9733,Student_9733,III,Female,Maths,96.2,94.0
2876,Student_2876,I,Male,Maths,44.9,33.8
3192,Student_3192,II,Female,Maths,56.8,34.1
1838,Student_1838,III,Female,Maths,80.8,76.4
690,Student_690,I,Male,Maths,79.3,86.7
3760,Student_3760,II,Male,Maths,91.9,92.7
11142,Student_11142,III,Female,Maths,73.2,78.7
13529,Student_13529,I,Female,Maths,78.8,83.9
2104,Student_2104,II,Female,Maths,75.8,71.0
366,Student_366,III,Female,Maths,35.7,50.2
14011,Student_14011,I,Other,Maths,60.7,52.6
11768,Student_11768,II,Male,Maths,52.4,45.5
8093,Student_8093,III,Other,Maths,51.2,72.6
12743,Student_12743,I,Female,Maths,54.8,55.3
12392,Student_12392,II,Male,Maths,58.2,42.3
4173,Student_4173,III,Male,Maths,57.7,46.1
12518,Student_12518,I,Male,Maths,59.2,54.4
6034,Student_6034,II,Male,Maths,95.1,93.1
2379,Student_2379,III,Male,Maths,43.2,34.0
1206,Student_1206,I,Other,Maths,35.4,37.7
4989,Student_4989,II,Female,Maths,43.6,57.2
12032,Student_12032,III,Other,Maths,45.7,51.1
5670,Student_5670,I,Male,Maths,45.7,34.6
2736,Student_2736,II,Female,Maths,71.9,73.3
14363,Student_14363,III,Male,Maths,30.5,33.1
11540,Student_11540,I,Other,Maths,78.7,78.4
9868,Student_9868,II,Other,Maths,58.3,60.6
8491,Student_8491,III,Male,Maths,33.0,45.8
957,Student_957,I,Female,Maths,85.8,74.9
9307,Student_9307,II,Female,Maths,31.9,28.6
6624,Student_6624,III,Female,Maths,92.3,85.7
14909,Student_14909,I,Other,Maths,93.6,78.7
10698,Student_10698,II,Male,Maths,72.7,74.6
1475,Student_1475,III,Male,Maths,26.5,32.2
4461,Student_4461,I,Other,Maths,73.0,78.7
7003,Student_7003,II,Female,Maths,70.0,81.5
13987,Student_13987,III,Male,Maths,65.2,75.8
12639,Student_12639,I,Male,Maths,63.5,64.0
11919,Student_11919,II,Male,Maths,93.8,85.1
11664,Student_11664,III,Female,Maths,66.5,60.4
6397,Student_6397,I,Female,Maths,33.2,38.5
2829,Student_2829,II,Other,Maths,75.2,80.2
14193,Student_14193,III,Female,Maths,11.4,32.4
2851,Student_2851,I,Female,Maths,55.1,59.0
13300,Student_13300,II,Other,Maths,82.4,75.4
10699,Student_10699,III,Other,Maths,83.6,85.3
11963,Student_11963,I,Female,Maths,70.1,71.7
2965,Student_2965,II,Male,Maths,55.1,51.1
4595,Student_4595,III,Male,Maths,56.2,55.2
9142,Student_9142,I,Other,Maths,67.0,69.3
14283,Student_14283,II,Male,Maths,66.3,89.8
14335,Student_14335,III,Other,Maths,16.6,25.0
12796,Student_12796,I,Female,Maths,56.4,64.3
13616,Student_13616,II,Other,Maths,50.8,54.7
6645,Student_6645,III,Male,Maths,78.2,78.2
2851,Student_2851,I,Female,Maths,55.1,59.0
14934,Student_14934,II,Other,Maths,78.2,86.0
166,Student_166,III,Male,Maths,54.1,58.3
11679,Student_11679,I,Male,Maths,66.6,88.8
10702,Student_10702,II,Other,Maths,82.5,77.8
920,Student_920,III,Other,Maths,96.5,84.6
8306,Student_8306,I,Female,Maths,85.6,75.2
3505,Student_3505,II,Female,Maths,87.8,79.9
992,Student_992,III,Female,Maths,52.1,54.9
6048,Student_6048,I,Female,Maths,100.0,100.0
14543,Student_14543,II,Other,Maths,58.4,45.5
3840,Student_3840,III,Other,Maths,55.2,40.8
1259,Student_1259,I,Other,Maths,44.1,55.3
7610,Student_7610,II,Other,Maths,61.8,46.4
11619,Student_11619,III,Female,Maths,43.3,48.5
8707,Student_8707,I,Other,Maths,41.0,40.9
13520,Student_13520,II,Other,Maths,34.3,26.4
4805,Student_4805,III,Female,Maths,90.9,87.7
11389,Student_11389,I,Female,Maths,68.4,62.2
14474,Student_14474,II,Other,Maths,88.1,78.2
12627,Student_12627,III,Female,Maths,84.3,84.9
10777,Student_10777,I,Other,Maths,0.0,18.0
68,Student_68,II,Male,Maths,57.3,82.4
9789,Student_9789,III,Female,Maths,56.5,62.5
5661,Student_5661,I,Other,Maths,57.1,65.1
4479,Student_4479,II,Male,Maths,71.7,82.6
8211,Student_8211,III,Other,Maths,44.1,40.3
10923,Student_10923,I,Other,Maths,100.0,92.8
3522,Student_3522,II,Other,Maths,74.5,65.4
14410,Student_14410,III,Male,Maths,82.3,66.3
573,Student_573,I,Female,Maths,49.9,52.0
7083,Student_7083,II,Male,Maths,100.0,99.0
7833,Student_7833,III,Female,Maths,70.7,73.9
5396,Student_5396,I,Other,Maths,41.0,61.3
2259,Student_2259,II,Other,Maths,46.5,67.2
11095,Student_11095,III,Male,Maths,49.5,50.3
6040,Student_6040,I,Other,Maths,71.6,65.2
651,Student_651,II,Female,Maths,69.0,74.7
5742,Student_5742,III,Male,Maths,56.4,67.0
13282,Student_13282,I,Female,Maths,100.0,98.6
6839,Student_6839,II,Male,Maths,89.2,83.2
2588,Student_2588,III,Other,Maths,43.4,39.4
7877,Student_7877,I,Male,Maths,22.8,42.2
3263,Student_3263,II,Male,Maths,28.1,47.0
1339,Student_1339,III,Male,Maths,91.3,71.1
4997,Student_4997,I,Male,Maths,80.2,80.0
11827,Student_11827,II,Other,Maths,62.3,73.6
5781,Student_5781,III,Female,Maths,82.8,77.0
2828,Student_2828,I,Female,Maths,73.1,81.7
13874,Student_13874,II,Male,Maths,72.0,76.4
14212,Student_14212,III,Other,Maths,78.3,53.7
14070,Student_14070,I,Other,Maths,61.9,64.5
5233,Student_5233,II,Female,Maths,52.3,61.4
2218,Student_2218,III,Male,Maths,63.4,66.4
3540,Student_3540,I,Other,Maths,21.8,22.6
7846,Student_7846,II,Female,Maths,38.9,38.7
14233,Student_14233,III,Male,Maths,53.9,59.7
9230,Student_9230,I,Female,Maths,51.2,59.1
14027,Student_14027,II,Other,Maths,34.3,40.5
4384,Student_4384,III,Male,Maths,47.2,39.1
12171,Student_12171,I,Other,Maths,75.2,79.1
14525,Student_14525,II,Male,Maths,32.7,49.3
2962,Student_2962,III,Female,Maths,42.3,45.3
3227,Student_3227,I,Other,Maths,71.5,86.8
13879,Student_13879,II,Other,Maths,49.0,46.1
6838,Student_6838,III,Other,Maths,45.9,39.9
14034,Student_14034,I,Female,Maths,57.6,67.5
7032,Student_7032,II,Female,Maths,96.4,92.4
14807,Student_14807,III,Other,Maths,67.6,64.1
9291,Student_9291,I,Female,Maths,73.2,81.3
10517,Student_10517,II,Female,Maths,73.2,72.0
9132,Student_9132,III,Female,Maths,18.5,32.3
3717,Student_3717,I,Female,Maths,85.8,90.2
3415,Student_3415,II,Other,Maths,76.1,88.4
1449,Student_1449,III,Male,Maths,28.3,60.4
571,Student_571,I,Other,Maths,100.0,97.3
2905,Student_2905,II,Female,Maths,39.4,36.2
13289,Student_13289,III,Female,Maths,38.4,27.4
13494,Student_13494,I,Female,Maths,79.7,96.1
2506,Student_2506,II,Other,Maths,91.5,85.4
918,Student_918,III,Male,Maths,66.9,57.8
10067,Student_10067,I,Male,Maths,69.9,62.1
13121,Student_13121,II,Female,Maths,74.3,70.8
6983,Student_6983,III,Other,Maths,83.1,70.7
7428,Student_7428,I,Male,Maths,92.2,90.0
6337,Student_6337,II,Male,Maths,52.7,39.6
1679,Student_1679,III,Female,Maths,63.9,58.5
616,Student_616,I,Female,Maths,48.1,39.5
12694,Student_12694,II,Other,Maths,78.5,78.4
9942,Student_9942,III,Other,Maths,73.7,82.2
12018,Student_12018,I,Male,Maths,36.1,42.9
7087,Student_7087,II,Male,Maths,61.3,68.7
12381,Student_12381,III,Other,Maths,36.9,46.7
10670,Student_10670,I,Male,Maths,75.8,74.0
4750,Student_4750,II,Male,Maths,48.3,46.6
3506,Student_3506,III,Other,Maths,61.5,49.3
11668,Student_11668,I,Male,Maths,52.1,49.8
4530,Student_4530,II,Female,Maths,63.3,59.1
1136,Student_1136,III,Female,Maths,72.7,58.6
12193,Student_12193,I,Other,Maths,80.4,80.9
8567,Student_8567,II,Male,Maths,37.5,51.0
7227,Student_7227,III,Other,Maths,57.3,58.4
5163,Student_5163,I,Other,Maths,71.4,70.6
207,Student_207,II,Female,Maths,84.1,80.2
4876,Student_4876,III,Male,Maths,48.8,41.5
1320,Student_1320,I,Female,Maths,58.1,38.2
1142,Student_1142,II,Female,Maths,52.5,43.5
4628,Student_4628,III,Male,Maths,76.2,73.6
7390,Student_7390,I,Female,Maths,63.9,63.4
14502,Student_14502,II,Male,Maths,63.3,54.5
2691,Student_2691,III,Male,Maths,31.9,41.0
7324,Student_7324,I,Other,Maths,61.9,65.8
3256,Student_3256,II,Female,Maths,78.5,81.2
8282,Student_8282,III,Other,Maths,20.8,24.1
5214,Student_5214,I,Male,Maths,51.4,50.5
4109,Student_4109,II,Female,Maths,50.4,54.3
3021,Student_3021,III,Other,Maths,77.2,73.6
1858,Student_1858,I,Other,Maths,61.7,61.3
8997,Student_8997,II,Female,Maths,79.2,87.6
9137,Student_9137,III,Male,Maths,52.9,62.8
2790,Student_2790,I,Female,Maths,71.6,68.6
14146,Student_14146,II,Male,Maths,77.4,66.0
3876,Student_3876,III,Other,Maths,100.0,91.5
7606,Student_7606,I,Other,Maths,5.9,19.8
9803,Student_9803,II,Male,Maths,52.2,52.3
8136,Student_8136,III,Other,Maths,80.0,65.9
11116,Student_11116,I,Female,Maths,45.9,52.9
6056,Student_6056,II,Female,Maths,56.2,59.2
3883,Student_3883,III,Male,Maths,72.7,73.1
11414,Student_11414,I,Female,Maths,56.1,69.8
14996,Student_14996,II,Male,Maths,37.1,38.4
7176,Student_7176,III,Female,Maths,58.3,63.3
13341,Student_13341,I,Male,Maths,100.0,100.0
12584,Student_12584,II,Other,Maths,69.8,61.7
7130,Student_7130,III,Male,Maths,39.0,45.0
5022,Student_5022,I,Other,Maths,60.9,60.4
4736,Student_4736,II,Other,Maths,59.2,69.4
2388,Student_2388,III,Male,Maths,100.0,93.5
12916,Student_12916,I,Female,Maths,88.1,83.7
6583,Student_6583,II,Male,Maths,48.6,57.4
13456,Student_13456,III,Male,Maths,54.4,64.7
9134,Student_9134,I,Male,Maths,69.8,74.5
13118,Student_13118,II,Male,Maths,40.9,55.9
5867,Student_5867,III,Male,Maths,70.8,57.1
2567,Student_2567,I,Male,Maths,60.4,69.1
976,Student_976,II,Other,Maths,85.8,58.1
7213,Student_7213,III,Male,Maths,60.4,66.2
9147,Student_9147,I,Other,Maths,27.7,18.2
1263,Student_1263,II,Other,Maths,45.0,58.9
5048,Student_5048,III,Other,Maths,91.0,87.9
9136,Student_9136,I,Other,Maths,87.0,82.6
10395,Student_10395,II,Female,Maths,79.9,72.8
13493,Student_13493,III,Other,Maths,78.9,95.1
7383,Student_7383,I,Female,Maths,62.4,61.4
6232,Student_6232,II,Female,Maths,77.4,89.9
3328,Student_3328,III,Female,Maths,100.0,95.9
5631,Student_5631,I,Male,Maths,93.8,90.9
13385,Student_13385,II,Female,Maths,41.6,49.8
12467,Student_12467,III,Female,Maths,97.9,71.9
2260,Student_2260,I,Other,Maths,81.4,79.2
10021,Student_10021,II,Other,Maths,44.3,33.9
1258,Student_1258,III,Female,Maths,76.8,82.5
465,Student_465,I,Male,Maths,63.5,62.3
14063,Student_14063,II,Male,Maths,75.9,69.4
3295,Student_3295,III,Male,Maths,96.3,88.6
6775,Student_6775,I,Other,Maths,38.1,39.8
7432,Student_7432,II,Male,Maths,69.0,54.6
1231,Student_1231,III,Other,Maths,100.0,94.2
10847,Student_10847,I,Male,Maths,48.3,46.6
9077,Student_9077,II,Other,Maths,61.8,56.9
3806,Student_3806,III,Female,Maths,49.9,61.3
14702,Student_14702,I,Female,Maths,27.6,45.8
6420,Student_6420,II,Other,Maths,66.5,80.5
14716,Student_14716,III,Male,Maths,55.1,67.3
13621,Student_13621,I,Other,Maths,54.3,62.7
5751,Student_5751,II,Other,Maths,61.1,79.8
13233,Student_13233,III,Female,Maths,63.4,71.8
3857,Student_3857,I,Male,Maths,55.8,53.6
3136,Student_3136,II,Female,Maths,36.3,48.9
6954,Student_6954,III,Female,Maths,53.3,59.0
9117,Student_9117,I,Other,Maths,68.4,62.6
6035,Student_6035,II,Female,Maths,90.5,66.1
4590,Student_4590,III,Male,Maths,39.6,39.7
1547,Student_1547,I,Other,Maths,32.7,36.1
6066,Student_6066,II,Female,Maths,66.1,64.7
1095,Student_1095,III,Male,Maths,82.9,88.2
2412,Student_2412,I,Female,Maths,43.1,43.7
2618,Student_2618,II,Other,Maths,58.0,57.7
14114,Student_14114,III,Male,Maths,41.5,43.9
8955,Student_8955,I,Other,Maths,69.2,62.0
10516,Student_10516,II,Male,Maths,80.7,62.7
4146,Student_4146,III,Female,Maths,51.3,57.8
2776,Student_2776,I,Female,Maths,67.0,67.3
13194,Student_13194,II,Other,Maths,73.1,66.5
12852,Student_12852,III,Female,Maths,59.7,73.4
13071,Student_13071,I,Female,Maths,81.1,84.1
6629,Student_6629,II,Female,Maths,65.8,80.9
3156,Student_3156,III,Other,Maths,43.6,44.7
3971,Student_3971,I,Other,Maths,56.3,62.1
7973,Student_7973,II,Male,Maths,49.8,42.6
10233,Student_10233,III,Male,Maths,72.9,68.5
14120,Student_14120,I,Male,Maths,47.1,58.6
8776,Student_8776,II,Male,Maths,82.0,71.9
5416,Student_5416,III,Male,Maths,68.9,57.5
4332,Student_4332,I,Other,Maths,83.4,86.8
10296,Student_10296,II,Male,Maths,82.7,82.3
1943,Student_1943,III,Male,Maths,53.8,41.9
12648,Student_12648,I,Other,Maths,75.9,76.9
6027,Student_6027,II,Male,Maths,78.7,55.0
8302,Student_8302,III,Female,Maths,45.4,45.4
192,Student_192,I,Other,Maths,7.6,25.5
9096,Student_9096,II,Female,Maths,27.9,40.2
13405,Student_13405,III,Other,Maths,90.7,70.0
862,Student_862,I,Male,Maths,46.6,62.4
6712,Student_6712,II,Male,Maths,49.1,45.9
9276,Student_9276,III,Other,Maths,81.4,62.4
650,Student_650,I,Other,Maths,62.0,55.1
4135,Student_4135,II,Other,Maths,77.0,67.0
11804,Student_11804,III,Female,Maths,53.6,60.9
7588,Student_7588,I,Female,Maths,84.0,92.8
8829,Student_8829,II,Female,Maths,100.0,100.0
1037,Student_1037,III,Male,Maths,43.5,33.6
4132,Student_4132,I,Female,Maths,87.3,80.6
2149,Student_2149,II,Female,Maths,57.5,59.2
12058,Student_12058,III,Female,Maths,77.4,57.1
11350,Student_11350,I,Male,Maths,81.2,84.8
11780,Student_11780,II,Other,Maths,68.8,68.2
11487,Student_11487,III,Male,Maths,35.6,43.1
5458,Student_5458,I,Male,Maths,40.2,46.9
6080,Student_6080,II,Other,Maths,83.9,69.4
12454,Student_12454,III,Female,Maths,59.6,49.0
2431,Student_2431,I,Other,Maths,89.5,83.0
1880,Student_1880,II,Male,Maths,69.1,63.4
12159,Student_12159,III,Female,Maths,95.0,82.6
11906,Student_11906,I,Female,Maths,30.8,38.5
12319,Student_12319,II,Female,Maths,86.4,84.5
7543,Student_7543,III,Other,Maths,51.9,44.9
12299,Student_12299,I,Other,Maths,100.0,85.2
2012,Student_2012,II,Male,Maths,51.0,46.1
3374,Student_3374,III,Other,Maths,48.5,50.6
10336,Student_10336,I,Other,Maths,68.7,71.9
7358,Student_7358,II,Other,Maths,84.5,72.9
10693,Student_10693,III,Female,Maths,41.7,45.8
14528,Student_14528,I,Male,Maths,94.4,82.9
12774,Student_12774,II,Other,Maths,99.7,96.1
1290,Student_1290,III,Female,Maths,88.9,81.9
1448,Student_1448,I,Other,Maths,46.7,50.7
3200,Student_3200,II,Other,Maths,57.3,56.0
6382,Student_6382,III,Other,Maths,59.5,45.1
10136,Student_10136,I,Female,Maths,50.4,48.4
7523,Student_7523,II,Other,Maths,21.1,44.3
6060,Student_6060,III,Female,Maths,32.7,31.1
3184,Student_3184,I,Female,Maths,75.7,63.5
14140,Student_14140,II,Other,Maths,80.6,64.2
13758,Student_13758,III,Other,Maths,82.4,87.7
5463,Student_5463,I,Other,Maths,40.9,35.4
3217,Student_3217,II,Male,Maths,52.7,49.5
3137,Student_3137,III,Other,Maths,78.7,64.1
3319,Student_3319,I,Male,Maths,60.6,69.0
2783,Student_2783,II,Male,Maths,90.0,90.4
9183,Student_9183,III,Other,Maths,74.8,73.8
7658,Student_7658,I,Other,Maths,55.3,52.5
4921,Student_4921,II,Male,Maths,18.6,34.9
13751,Student_13751,III,Female,Maths,62.9,57.4
10346,Student_10346,I,Male,Maths,28.1,30.7
6325,Student_6325,II,Female,Maths,36.7,35.3
6328,Student_6328,III,Other,Maths,34.9,37.5
8418,Student_8418,I,Female,Maths,69.3,67.6
777,Student_777,II,Male,Maths,17.7,34.5
11030,Student_11030,III,Male,Maths,47.1,39.0
5209,Student_5209,I,Other,Maths,88.3,72.1
688,Student_688,II,Female,Maths,88.8,84.0
530,Student_530,III,Female,Maths,73.2,62.6
11635,Student_11635,I,Other,Maths,27.9,22.2
5068,Student_5068,II,Male,Maths,59.8,54.9
13224,Student_13224,III,Female,Maths,69.8,59.9
8081,Student_8081,I,Other,Maths,77.6,57.1
5519,Student_5519,II,Other,Maths,91.9,91.7
2154,Student_2154,III,Male,Maths,51.3,44.3
9487,Student_9487,I,Other,Maths,30.1,36.7
6095,Student_6095,II,Male,Maths,54.7,56.4
6975,Student_6975,III,Female,Maths,92.8,88.2
9719,Student_9719,I,Male,Maths,38.8,47.1
4775,Student_4775,II,Female,Maths,91.4,96.5
7693,Student_7693,III,Male,Maths,32.9,50.3
11089,Student_11089,I,Female,Maths,79.4,73.6
3104,Student_3104,II,Female,Maths,61.3,41.9
2441,Student_2441,III,Female,Maths,73.5,78.2
4136,Student_4136,I,Other,Maths,71.2,77.7
14996,Student_14996,II,Male,Maths,37.1,38.4
11995,Student_11995,III,Female,Maths,76.6,77.1
7125,Student_7125,I,Male,Maths,67.6,80.7
5202,Student_5202,II,Other,Maths,71.6,78.1
845,Student_845,III,Other,Maths,96.4,95.7
14032,Student_14032,I,Female,Maths,85.3,70.0
14537,Student_14537,II,Other,Maths,59.4,73.9
447,Student_447,III,Female,Maths,46.2,41.9
3916,Student_3916,I,Male,Maths,78.9,82.7
3110,Student_3110,II,Other,Maths,56.4,48.0
1235,Student_1235,III,Other,Maths,88.4,67.8
6588,Student_6588,I,Other,Maths,60.2,46.1
13639,Student_13639,II,Female,Maths,41.5,44.6
227,Student_227,III,Female,Maths,72.0,63.1
4144,Student_4144,I,Female,Maths,78.7,75.2
7186,Student_7186,II,Other,Maths,73.4,75.7
11152,Student_11152,III,Other,Maths,56.6,66.4
5559,Student_5559,I,Other,Maths,47.6,58.1
10023,Student_10023,II,Other,Maths,87.3,66.4
11972,Student_11972,III,Other,Maths,91.0,100.0
187,Student_187,I,Male,Maths,51.7,44.7
14681,Student_14681,II,Female,Maths,94.4,83.0
14560,Student_14560,III,Male,Maths,53.1,41.7
11070,Student_11070,I,Male,Maths,56.8,56.0
2536,Student_2536,II,Other,Maths,73.4,75.0
1933,Student_1933,III,Male,Maths,23.6,28.3
11117,Student_11117,I,Other,Maths,47.7,53.1
9041,Student_9041,II,Other,Maths,61.0,64.1
2033,Student_2033,III,Female,Maths,28.8,43.7
1253,Student_1253,I,Female,Maths,56.5,51.1
5510,Student_5510,II,Other,Maths,91.3,76.4
5075,Student_5075,III,Other,Maths,69.1,72.6
13901,Student_13901,I,Other,Maths,76.3,73.1
13305,Student_13305,II,Male,Maths,49.0,62.8
14524,Student_14524,III,Female,Maths,86.2,82.1
1882,Student_1882,I,Other,Maths,69.6,68.4
270,Student_270,II,Male,Maths,65.1,74.9
1631,Student_1631,III,Female,Maths,88.9,93.1
4406,Student_4406,I,Other,Maths,75.7,78.9
11396,Student_11396,II,Other,Maths,82.2,80.0
6140,Student_6140,III,Other,Maths,54.2,52.9
1575,Student_1575,I,Female,Maths,41.8,40.0
13384,Student_13384,II,Other,Maths,31.6,46.2
11085,Student_11085,III,Male,Maths,96.8,87.3
1696,Student_1696,I,Male,Maths,62.3,64.4
3259,Student_3259,II,Male,Maths,84.0,66.2
14822,Student_14822,III,Male,Maths,29.9,37.0
3263,Student_3263,I,Male,Maths,28.1,47.0
1446,Student_1446,II,Male,Maths,83.1,65.9
6264,Student_6264,III,Male,Maths,53.7,45.4
8412,Student_8412,I,Female,Maths,46.6,61.6
53,Student_53,II,Female,Maths,77.9,77.0
9950,Student_9950,III,Female,Maths,65.6,66.8
5571,Student_5571,I,Male,Maths,85.0,73.1
7580,Student_7580,II,Male,Maths,35.5,46.1
1667,Student_1667,III,Other,Maths,42.4,43.5
13549,Student_13549,I,Male,Maths,83.2,85.8
6902,Student_6902,II,Female,Maths,33.6,45.0
2786,Student_2786,III,Other,Maths,68.0,69.6
720,Student_720,I,Other,Maths,80.1,77.3
8598,Student_8598,II,Male,Maths,71.9,72.7
14944,Student_14944,III,Other,Maths,40.1,45.3
14758,Student_14758,I,Male,Maths,52.7,61.5
6856,Student_6856,II,Other,Maths,66.4,64.1
2295,Student_2295,III,Male,Maths,22.8,35.6
8264,Student_8264,I,Female,Maths,53.8,55.0
