Adm_No,Name,Gender,Class
5868,Student_5868,Female,III
5869,Student_5869,Other,I
5870,Student_5870,Male,II
5871,Student_5871,Female,III
5872,Student_5872,Other,I
5873,Student_5873,Male,II
5874,Student_5874,Male,III
5875,Student_5875,Male,I
5876,Student_5876,Other,II
5877,Student_5877,Female,III
5878,Student_5878,Other,I
5879,Student_5879,Other,II
5880,Student_5880,Female,III
5881,Student_5881,Male,I
5882,Student_5882,Male,II
5883,Student_5883,Female,III
5884,Student_5884,Female,I
5885,Student_5885,Male,II
5886,Student_5886,Other,III
5887,Student_5887,Male,I
5888,Student_5888,Female,II
5889,Student_5889,Other,III
5890,Student_5890,Female,I
5891,Student_5891,Other,II
5892,Student_5892,Male,III
5893,Student_5893,Other,I
5894,Student_5894,Other,II
5895,Student_5895,Other,III
5896,Student_5896,Male,I
5897,Student_5897,Male,II
5898,Student_5898,Male,III
5899,Student_5899,Other,I
5900,Student_5900,Male,II
5901,Student_5901,Female,III
5902,Student_5902,Female,I
5903,Student_5903,Other,II
5904,Student_5904,Other,III
5905,Student_5905,Male,I
5906,Student_5906,Other,II
5907,Student_5907,Male,III
5908,Student_5908,Male,I
5909,Student_5909,Male,II
5910,Student_5910,Female,III
5911,Student_5911,Female,I
5912,Student_5912,Other,II
5913,Student_5913,Other,III
5914,Student_5914,Female,I
5915,Student_5915,Female,II
5916,Student_5916,Male,III
5917,Student_5917,Other,I
5918,Student_5918,Female,II
5919,Student_5919,Other,III
5920,Student_5920,Female,I
5921,Student_5921,Other,II
5922,Student_5922,Other,III
5923,Student_5923,Other,I
5924,Student_5924,Female,II
5925,Student_5925,Male,III
5926,Student_5926,Male,I
5927,Student_5927,Female,II
5928,Student_5928,Other,III
5929,Student_5929,Other,I
5930,Student_5930,Male,II
5931,Student_5931,Female,III
5932,Student_5932,Other,I
5933,Student_5933,Male,II
5934,Student_5934,Female,III
5935,Student_5935,Other,I
5936,Student_5936,Male,II
5937,Student_5937,Male,III
5938,Student_5938,Female,I
5939,Student_5939,Other,II
5940,Student_5940,Male,III
5941,Student_5941,Other,I
5942,Student_5942,Male,II
5943,Student_5943,Female,III
5944,Student_5944,Female,I
5945,Student_5945,Male,II
5946,Student_5946,Other,III
5947,Student_5947,Other,I
5948,Student_5948,Other,II
5949,Student_5949,Male,III
5950,Student_5950,Female,I
5951,Student_5951,Other,II
5952,Student_5952,Male,III
5953,Student_5953,Female,I
5954,Student_5954,Female,II
5955,Student_5955,Female,III
5956,Student_5956,Female,I
5957,Student_5957,Other,II
5958,Student_5958,Male,III
5959,Student_5959,Other,I
5960,Student_5960,Other,II
5961,Student_5961,Male,III
5962,Student_5962,Other,I
5963,Student_5963,Male,II
5964,Student_5964,Male,III
5965,Student_5965,Female,I
5966,Student_5966,Other,II
5967,Student_5967,Other,III
5968,Student_5968,Female,I
5969,Student_5969,Other,II
5970,Student_5970,Male,III
5971,Student_5971,Other,I
5972,Student_5972,Female,II
5973,Student_5973,Male,III
5974,Student_5974,Male,I
5975,Student_5975,Male,II
5976,Student_5976,Male,III
5977,Student_5977,Male,I
5978,Student_5978,Other,II
5979,Student_5979,Male,III
5980,Student_5980,Female,I
5981,Student_5981,Other,II
5982,Student_5982,Male,III
5983,Student_5983,Other,I
5984,Student_5984,Female,II
5985,Student_5985,Male,III
5986,Student_5986,Other,I
5987,Student_5987,Female,II
5988,Student_5988,Female,III
5989,Student_5989,Other,I
5990,Student_5990,Other,II
5991,Student_5991,Other,III
5992,Student_5992,Other,I
5993,Student_5993,Male,II
5994,Student_5994,Female,III
5995,Student_5995,Male,I
5996,Student_5996,Other,II
5997,Student_5997,Other,III
5998,Student_5998,Female,I
5999,Student_5999,Female,II
6000,Student_6000,Other,III
6001,Student_6001,Male,I
6002,Student_6002,Female,II
6003,Student_6003,Other,III
6004,Student_6004,Male,I
6005,Student_6005,Other,II
6006,Student_6006,Male,III
6007,Student_6007,Other,I
6008,Student_6008,Female,II
6009,Student_6009,Other,III
6010,Student_6010,Other,I
6011,Student_6011,Female,II
6012,Student_6012,Other,III
6013,Student_6013,Female,I
6014,Student_6014,Female,II
6015,Student_6015,Other,III
6016,Student_6016,Male,I
6017,Student_6017,Female,II
6018,Student_6018,Male,III
6019,Student_6019,Female,I
6020,Student_6020,Other,II
6021,Student_6021,Male,III
6022,Student_6022,Female,I
6023,Student_6023,Female,II
6024,Student_6024,Other,III
6025,Student_6025,Male,I
6026,Student_6026,Male,II
6027,Student_6027,Male,III
6028,Student_6028,Female,I
6029,Student_6029,Female,II
6030,Student_6030,Other,III
6031,Student_6031,Female,I
6032,Student_6032,Male,II
6033,Student_6033,Other,III
6034,Student_6034,Male,I
6035,Student_6035,Female,II
6036,Student_6036,Female,III
6037,Student_6037,Male,I
6038,Student_6038,Female,II
6039,Student_6039,Female,III
6040,Student_6040,Other,I
6041,Student_6041,Male,II
6042,Student_6042,Other,III
6043,Student_6043,Female,I
6044,Student_6044,Other,II
6045,Student_6045,Male,III
6046,Student_6046,Male,I
6047,Student_6047,Other,II
6048,Student_6048,Female,III
6049,Student_6049,Male,I
6050,Student_6050,Other,II
6051,Student_6051,Male,III
6052,Student_6052,Female,I
6053,Student_6053,Other,II
6054,Student_6054,Other,III
6055,Student_6055,Other,I
6056,Student_6056,Female,II
6057,Student_6057,Male,III
6058,Student_6058,Male,I
6059,Student_6059,Other,II
6060,Student_6060,Female,III
6061,Student_6061,Male,I
6062,Student_6062,Other,II
6063,Student_6063,Other,III
6064,Student_6064,Male,I
6065,Student_6065,Other,II
6066,Student_6066,Female,III
6067,Student_6067,Female,I
6068,Student_6068,Other,II
6069,Student_6069,Male,III
6070,Student_6070,Male,I
6071,Student_6071,Other,II
6072,Student_6072,Female,III
6073,Student_6073,Male,I
6074,Student_6074,Other,II
6075,Student_6075,Male,III
6076,Student_6076,Other,I
6077,Student_6077,Male,II
6078,Student_6078,Female,III
6079,Student_6079,Female,I
6080,Student_6080,Other,II
6081,Student_6081,Female,III
6082,Student_6082,Other,I
6083,Student_6083,Male,II
6084,Student_6084,Female,III
6085,Student_6085,Other,I
6086,Student_6086,Male,II
6087,Student_6087,Other,III
6088,Student_6088,Other,I
6089,Student_6089,Other,II
6090,Student_6090,Male,III
6091,Student_6091,Other,I
6092,Student_6092,Other,II
6093,Student_6093,Male,III
6094,Student_6094,Female,I
6095,Student_6095,Male,II
6096,Student_6096,Female,III
6097,Student_6097,Male,I
6098,Student_6098,Female,II
6099,Student_6099,Female,III
6100,Student_6100,Female,I
6101,Student_6101,Other,II
6102,Student_6102,Other,III
6103,Student_6103,Male,I
6104,Student_6104,Male,II
6105,Student_6105,Male,III
6106,Student_6106,Other,I
6107,Student_6107,Male,II
6108,Student_6108,Male,III
6109,Student_6109,Male,I
6110,Student_6110,Other,II
6111,Student_6111,Female,III
6112,Student_6112,Other,I
6113,Student_6113,Male,II
6114,Student_6114,Female,III
6115,Student_6115,Female,I
6116,Student_6116,Male,II
6117,Student_6117,Other,III
6118,Student_6118,Other,I
6119,Student_6119,Male,II
6120,Student_6120,Other,III
6121,Student_6121,Female,I
6122,Student_6122,Female,II
6123,Student_6123,Other,III
6124,Student_6124,Female,I
6125,Student_6125,Male,II
6126,Student_6126,Other,III
6127,Student_6127,Other,I
6128,Student_6128,Male,II
6129,Student_6129,Other,III
6130,Student_6130,Female,I
6131,Student_6131,Male,II
6132,Student_6132,Female,III
6133,Student_6133,Other,I
6134,Student_6134,Male,II
6135,Student_6135,Other,III
6136,Student_6136,Other,I
6137,Student_6137,Other,II
6138,Student_6138,Male,III
6139,Student_6139,Male,I
6140,Student_6140,Other,II
6141,Student_6141,Female,III
6142,Student_6142,Female,I
6143,Student_6143,Female,II
6144,Student_6144,Female,III
6145,Student_6145,Female,I
6146,Student_6146,Female,II
6147,Student_6147,Female,III
6148,Student_6148,Female,I
6149,Student_6149,Female,II
6150,Student_6150,Other,III
6151,Student_6151,Female,I
6152,Student_6152,Other,II
6153,Student_6153,Female,III
6154,Student_6154,Other,I
6155,Student_6155,Female,II
6156,Student_6156,Female,III
6157,Student_6157,Male,I
6158,Student_6158,Male,II
6159,Student_6159,Other,III
6160,Student_6160,Male,I
6161,Student_6161,Male,II
6162,Student_6162,Other,III
6163,Student_6163,Other,I
6164,Student_6164,Female,II
6165,Student_6165,Female,III
6166,Student_6166,Female,I
6167,Student_6167,Other,II
6168,Student_6168,Female,III
6169,Student_6169,Male,I
6170,Student_6170,Female,II
6171,Student_6171,Male,III
6172,Student_6172,Other,I
6173,Student_6173,Male,II
6174,Student_6174,Female,III
6175,Student_6175,Male,I
6176,Student_6176,Other,II
6177,Student_6177,Female,III
6178,Student_6178,Male,I
6179,Student_6179,Other,II
6180,Student_6180,Female,III
6181,Student_6181,Female,I
6182,Student_6182,Male,II
6183,Student_6183,Male,III
6184,Student_6184,Other,I
6185,Student_6185,Female,II
6186,Student_6186,Female,III
6187,Student_6187,Other,I
6188,Student_6188,Female,II
6189,Student_6189,Female,III
6190,Student_6190,Other,I
6191,Student_6191,Male,II
6192,Student_6192,Female,III
6193,Student_6193,Other,I
6194,Student_6194,Male,II
6195,Student_6195,Male,III
6196,Student_6196,Female,I
6197,Student_6197,Male,II
6198,Student_6198,Male,III
6199,Student_6199,Male,I
6200,Student_6200,Other,II
6201,Student_6201,Male,III
6202,Student_6202,Other,I
6203,Student_6203,Female,II
6204,Student_6204,Other,III
6205,Student_6205,Male,I
6206,Student_6206,Other,II
6207,Student_6207,Female,III
6208,Student_6208,Other,I
6209,Student_6209,Other,II
6210,Student_6210,Female,III
6211,Student_6211,Other,I
6212,Student_6212,Male,II
6213,Student_6213,Female,III
6214,Student_6214,Female,I
6215,Student_6215,Other,II
6216,Student_6216,Other,III
6217,Student_6217,Other,I
6218,Student_6218,Other,II
6219,Student_6219,Other,III
6220,Student_6220,Other,I
6221,Student_6221,Female,II
6222,Student_6222,Male,III
6223,Student_6223,Other,I
6224,Student_6224,Male,II
6225,Student_6225,Male,III
6226,Student_6226,Other,I
6227,Student_6227,Male,II
6228,Student_6228,Male,III
6229,Student_6229,Female,I
6230,Student_6230,Female,II
6231,Student_6231,Male,III
6232,Student_6232,Female,I
6233,Student_6233,Male,II
6234,Student_6234,Male,III
6235,Student_6235,Male,I
6236,Student_6236,Other,II
6237,Student_6237,Female,III
6238,Student_6238,Other,I
6239,Student_6239,Male,II
6240,Student_6240,Other,III
6241,Student_6241,Other,I
6242,Student_6242,Female,II
6243,Student_6243,Other,III
6244,Student_6244,Female,I
6245,Student_6245,Female,II
6246,Student_6246,Other,III
6247,Student_6247,Female,I
6248,Student_6248,Female,II
6249,Student_6249,Other,III
6250,Student_6250,Female,I
6251,Student_6251,Male,II
6252,Student_6252,Other,III
6253,Student_6253,Other,I
6254,Student_6254,Male,II
6255,Student_6255,Other,III
6256,Student_6256,Male,I
6257,Student_6257,Male,II
6258,Student_6258,Other,III
6259,Student_6259,Female,I
6260,Student_6260,Female,II
6261,Student_6261,Female,III
6262,Student_6262,Male,I
6263,Student_6263,Other,II
6264,Student_6264,Male,III
6265,Student_6265,Other,I
6266,Student_6266,Other,II
6267,Student_6267,Male,III
6268,Student_6268,Female,I
6269,Student_6269,Male,II
6270,Student_6270,Female,III
6271,Student_6271,Female,I
6272,Student_6272,Male,II
6273,Student_6273,Other,III
6274,Student_6274,Other,I
6275,Student_6275,Male,II
6276,Student_6276,Other,III
6277,Student_6277,Other,I
6278,Student_6278,Female,II
6279,Student_6279,Other,III
6280,Student_6280,Male,I
6281,Student_6281,Other,II
6282,Student_6282,Other,III
6283,Student_6283,Female,I
6284,Student_6284,Other,II
6285,Student_6285,Other,III
6286,Student_6286,Other,I
6287,Student_6287,Female,II
6288,Student_6288,Other,III
6289,Student_6289,Female,I
6290,Student_6290,Female,II
6291,Student_6291,Male,III
6292,Student_6292,Male,I
6293,Student_6293,Other,II
6294,Student_6294,Female,III
6295,Student_6295,Female,I
6296,Student_6296,Other,II
6297,Student_6297,Male,III
6298,Student_6298,Male,I
6299,Student_6299,Male,II
6300,Student_6300,Male,III
6301,Student_6301,Female,I
6302,Student_6302,Other,II
6303,Student_6303,Male,III
6304,Student_6304,Female,I
6305,Student_6305,Male,II
6306,Student_6306,Other,III
6307,Student_6307,Female,I
6308,Student_6308,Male,II
6309,Student_6309,Female,III
6310,Student_6310,Female,I
6311,Student_6311,Other,II
6312,Student_6312,Male,III
6313,Student_6313,Other,I
6314,Student_6314,Other,II
6315,Student_6315,Male,III
6316,Student_6316,Other,I
6317,Student_6317,Other,II
6318,Student_6318,Female,III
6319,Student_6319,Male,I
6320,Student_6320,Female,II
6321,Student_6321,Female,III
6322,Student_6322,Male,I
6323,Student_6323,Female,II
6324,Student_6324,Other,III
6325,Student_6325,Female,I
6326,Student_6326,Other,II
6327,Student_6327,Male,III
6328,Student_6328,Other,I
6329,Student_6329,Female,II
6330,Student_6330,Male,III
6331,Student_6331,Other,I
6332,Student_6332,Female,II
6333,Student_6333,Female,III
6334,Student_6334,Male,I
6335,Student_6335,Other,II
6336,Student_6336,Male,III
6337,Student_6337,Male,I
6338,Student_6338,Male,II
6339,Student_6339,Female,III
6340,Student_6340,Male,I
6341,Student_6341,Other,II
6342,Student_6342,Male,III
6343,Student_6343,Other,I
6344,Student_6344,Other,II
6345,Student_6345,Other,III
6346,Student_6346,Male,I
6347,Student_6347,Male,II
6348,Student_6348,Other,III
6349,Student_6349,Female,I
6350,Student_6350,Other,II
6351,Student_6351,Male,III
6352,Student_6352,Female,I
6353,Student_6353,Male,II
6354,Student_6354,Female,III
6355,Student_6355,Male,I
6356,Student_6356,Other,II
6357,Student_6357,Female,III
6358,Student_6358,Male,I
6359,Student_6359,Female,II
6360,Student_6360,Female,III
6361,Student_6361,Other,I
6362,Student_6362,Female,II
6363,Student_6363,Female,III
6364,Student_6364,Other,I
6365,Student_6365,Female,II
6366,Student_6366,Other,III
6367,Student_6367,Other,I
6368,Student_6368,Other,II
6369,Student_6369,Other,III
6370,Student_6370,Other,I
6371,Student_6371,Female,II
6372,Student_6372,Female,III
6373,Student_6373,Male,I
6374,Student_6374,Other,II
6375,Student_6375,Other,III
6376,Student_6376,Other,I
6377,Student_6377,Other,II
6378,Student_6378,Female,III
6379,Student_6379,Male,I
6380,Student_6380,Other,II
6381,Student_6381,Other,III
6382,Student_6382,Other,I
6383,Student_6383,Female,II
6384,Student_6384,Female,III
6385,Student_6385,Male,I
6386,Student_6386,Male,II
6387,Student_6387,Other,III
6388,Student_6388,Male,I
6389,Student_6389,Male,II
6390,Student_6390,Other,III
6391,Student_6391,Female,I
6392,Student_6392,Male,II
6393,Student_6393,Female,III
6394,Student_6394,Female,I
6395,Student_6395,Male,II
6396,Student_6396,Female,III
6397,Student_6397,Female,I
6398,Student_6398,Other,II
6399,Student_6399,Male,III
6400,Student_6400,Other,I
6401,Student_6401,Male,II
6402,Student_6402,Other,III
6403,Student_6403,Other,I
6404,Student_6404,Female,II
6405,Student_6405,Male,III
6406,Student_6406,Male,I
6407,Student_6407,Female,II
6408,Student_6408,Other,III
6409,Student_6409,Other,I
6410,Student_6410,Male,II
6411,Student_6411,Male,III
6412,Student_6412,Female,I
6413,Student_6413,Female,II
6414,Student_6414,Other,III
6415,Student_6415,Other,I
6416,Student_6416,Female,II
6417,Student_6417,Female,III
6418,Student_6418,Female,I
6419,Student_6419,Female,II
6420,Student_6420,Other,III
6421,Student_6421,Male,I
6422,Student_6422,Other,II
6423,Student_6423,Other,III
6424,Student_6424,Female,I
6425,Student_6425,Female,II
6426,Student_6426,Female,III
6427,Student_6427,Other,I
6428,Student_6428,Male,II
6429,Student_6429,Female,III
6430,Student_6430,Female,I
6431,Student_6431,Other,II
6432,Student_6432,Male,III
6433,Student_6433,Male,I
6434,Student_6434,Female,II
6435,Student_6435,Female,III
6436,Student_6436,Other,I
6437,Student_6437,Male,II
6438,Student_6438,Male,III
6439,Student_6439,Female,I
6440,Student_6440,Female,II
6441,Student_6441,Male,III
6442,Student_6442,Male,I
6443,Student_6443,Female,II
6444,Student_6444,Male,III
6445,Student_6445,Other,I
6446,Student_6446,Male,II
6447,Student_6447,Other,III
6448,Student_6448,Male,I
6449,Student_6449,Female,II
6450,Student_6450,Other,III
6451,Student_6451,Female,I
6452,Student_6452,Other,II
6453,Student_6453,Male,III
6454,Student_6454,Other,I
6455,Student_6455,Male,II
6456,Student_6456,Female,III
6457,Student_6457,Male,I
6458,Student_6458,Other,II
6459,Student_6459,Male,III
6460,Student_6460,Other,I
6461,Student_6461,Female,II
6462,Student_6462,Female,III
6463,Student_6463,Female,I
6464,Student_6464,Male,II
6465,Student_6465,Male,III
6466,Student_6466,Other,I
6467,Student_6467,Other,II
6468,Student_6468,Other,III
6469,Student_6469,Female,I
6470,Student_6470,Male,II
6471,Student_6471,Female,III
6472,Student_6472,Female,I
6473,Student_6473,Female,II
6474,Student_6474,Female,III
6475,Student_6475,Other,I
6476,Student_6476,Female,II
